time,phi,theta,psi,p,q,r,vtas,Mach,alpha,beta,gamma,Ax,Ay,Az,da,de,dr,dta,dte,dtr,flaps,gear,Tc1,Tc2,u_n,v_n,w_n
5.78,-1.22819274061009e-14,0.0552440015331741,-5.37860668888058e-15,-2.12158305598259e-15,-1.68844810293236e-15,-1.39518224745404e-15,120,0.386833780983381,0.0552440015331838,4.31261229781578e-15,-9.6663418010697e-15,0.540210438138272,-3.70926195258673e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-4.65403970851395e-14,1.15996101612836e-12
5.79,-1.23039136736347e-14,0.0552440015331741,-5.39258896692948e-15,-2.12126183835387e-15,-1.68834861665581e-15,-1.39700714311125e-15,120,0.386833780983381,0.0552440015331838,4.31228248835573e-15,-9.68114477473137e-15,0.540210438138272,-3.70905538005881e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-4.81121685845402e-14,1.16173737296776e-12
5.8,-1.23258977445943e-14,0.0552440015331741,-5.40658952021667e-15,-2.12094192353434e-15,-1.68824913037926e-15,-1.3988317193248e-15,120,0.386833780983381,0.0552440015331838,4.31195335017457e-15,-9.69594774839303e-15,0.540210438138272,-3.70884934244691e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-4.96860671133718e-14,1.16351372980716e-12
5.81,-1.23478796318066e-14,0.055244001533174,-5.42060834554921e-15,-2.12062330657877e-15,-1.68814964410272e-15,-1.40065597736366e-15,120,0.386833780983381,0.0552440015331838,4.3116248807091e-15,-9.7107507220547e-15,0.540210438138272,-3.70864383763639e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.12620925110707e-14,1.16529008664656e-12
5.82,-1.23698593480501e-14,0.055244001533174,-5.43464543974684e-15,-2.12030598255535e-15,-1.68805015782617e-15,-1.40247991849733e-15,120,0.386833780983381,0.0552440015331838,4.31129707740286e-15,-9.72555369571637e-15,0.540210438138272,-3.70843886351957e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.2840244618113e-14,1.16706644348596e-12
5.83,-1.23918369060545e-14,0.055244001533174,-5.44870079964201e-15,-2.1199899465457e-15,-1.68795067154962e-15,-1.40430354399576e-15,120,0.386833780983381,0.0552440015331838,4.31096993770618e-15,-9.74035666937804e-15,0.540210438138272,-3.70823441799564e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.44205232760102e-14,1.16884280032536e-12
5.84,-1.24138123185013e-14,0.055244001533174,-5.46277442207993e-15,-2.11967519364496e-15,-1.68785118527307e-15,-1.40612685512923e-15,120,0.386833780983381,0.0552440015331838,4.31064345907616e-15,-9.75515964303971e-15,0.540210438138272,-3.70803049897073e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.60029283273051e-14,1.17061915716477e-12
5.85,-1.24357855980236e-14,0.055244001533174,-5.47686630391849e-15,-2.11936171896183e-15,-1.68775169899653e-15,-1.4079498531683e-15,120,0.386833780983381,0.0552440015331838,4.31031763897675e-15,-9.76996261670138e-15,0.540210438138272,-3.70782710435786e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.75874596155683e-14,1.17239551400417e-12
5.86,-1.24577567572064e-14,0.055244001533174,-5.49097644202834e-15,-2.11904951761861e-15,-1.68765221271998e-15,-1.40977253938372e-15,120,0.386833780983381,0.0552440015331838,4.30999247487874e-15,-9.77736410353221e-15,0.540210438138272,-3.70762423207697e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-5.91741169853931e-14,1.17328369242387e-12
5.87,-1.24797258085867e-14,0.055244001533174,-5.50510483329283e-15,-2.11873858475125e-15,-1.68755272644343e-15,-1.41159491504631e-15,120,0.386833780983381,0.0552440015331838,4.30966796425981e-15,-9.79216707719388e-15,0.540210438138272,-3.70742188005491e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.07629002823932e-14,1.17506004926327e-12
5.88,-1.25016927646536e-14,0.0552440015331739,-5.51925147460807e-15,-2.1184289155094e-15,-1.68745324016689e-15,-1.41341698142693e-15,120,0.386833780983381,0.0552440015331838,4.30934410460455e-15,-9.80697005085555e-15,0.540210438138272,-3.70722004622542e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.23538093531967e-14,1.17683640610267e-12
5.89,-1.25236576378483e-14,0.0552440015331739,-5.53341636288285e-15,-2.11812050505645e-15,-1.68735375389034e-15,-1.41523873979636e-15,120,0.386833780983381,0.0552440015331838,4.30902089340449e-15,-9.82177302451722e-15,0.540210438138272,-3.70701872852915e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.39468440454437e-14,1.17861276294207e-12
5.9,-1.25456204405649e-14,0.0552440015331739,-5.54759949503874e-15,-2.11781334856954e-15,-1.68725426761379e-15,-1.41706019142525e-15,120,0.386833780983381,0.0552440015331838,4.3086983281581e-15,-9.83657599817889e-15,0.540210438138272,-3.70681792491365e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.55420042077814e-14,1.18038911978147e-12
5.91,-1.25675811851495e-14,0.0552440015331739,-5.56180086801e-15,-2.11750744123964e-15,-1.68715478133725e-15,-1.41888133758403e-15,120,0.386833780983381,0.0552440015331838,4.30837640637086e-15,-9.85137897184056e-15,0.540210438138272,-3.70661763333335e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.7139289689861e-14,1.18216547662087e-12
5.92,-1.25895398839011e-14,0.0552440015331739,-5.57602047874362e-15,-2.11720277827158e-15,-1.6870552950607e-15,-1.42070217954282e-15,120,0.386833780983381,0.0552440015331838,4.30805512555523e-15,-9.86618194550222e-15,0.540210438138272,-3.70641785174959e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-6.87387003423322e-14,1.18394183346027e-12
5.93,-1.26114965490717e-14,0.0552440015331739,-5.59025832419932e-15,-2.11689935488406e-15,-1.68695580878415e-15,-1.4225227185714e-15,120,0.386833780983381,0.0552440015331838,4.30773448323072e-15,-9.88098491916389e-15,0.540210438138272,-3.7062185781306e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.03402360168417e-14,1.18571819029967e-12
5.94,-1.2633451192866e-14,0.0552440015331739,-5.60451440134952e-15,-2.11659716630971e-15,-1.68685632250761e-15,-1.42434295593907e-15,120,0.386833780983381,0.0552440015331838,4.30741447692386e-15,-9.88838640599473e-15,0.540210438138272,-3.70601981045146e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.19438965660268e-14,1.18660636871937e-12
5.95,-1.26554038274418e-14,0.0552440015331738,-5.61878870717935e-15,-2.11629620779511e-15,-1.68675683623106e-15,-1.42616289291465e-15,120,0.386833780983381,0.0552440015331838,4.30709510416828e-15,-9.91059086648723e-15,0.540210438138272,-3.70582154669416e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.35496818435132e-14,1.18927090397847e-12
5.96,-1.26773544649103e-14,0.0552440015331738,-5.63308123868666e-15,-2.11599647460081e-15,-1.68665734995451e-15,-1.42798253076638e-15,120,0.386833780983381,0.0552440015331838,4.30677636250468e-15,-9.9253938401489e-15,0.540210438138272,-3.70562378484754e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.51575917039105e-14,1.19104726081787e-12
5.97,-1.2699303117336e-14,0.0552440015331738,-5.64739199288199e-15,-2.11569796200139e-15,-1.68655786367796e-15,-1.42980187076181e-15,120,0.386833780983381,0.0552440015331838,4.30645824948086e-15,-9.94019681381057e-15,0.540210438138272,-3.70542652290731e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.67676260028079e-14,1.19282361765727e-12
5.98,-1.27212497967369e-14,0.0552440015331738,-5.66172096678856e-15,-2.11540066528546e-15,-1.68645837740142e-15,-1.43162091416783e-15,120,0.386833780983381,0.0552440015331838,4.30614076265176e-15,-9.95499978747224e-15,0.540210438138272,-3.70522975887606e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.83797845967712e-14,1.19459997449667e-12
5.99,-1.27431945150847e-14,0.0552440015331738,-5.6760681574423e-15,-2.1151045797557e-15,-1.68635889112487e-15,-1.4334396622505e-15,120,0.386833780983381,0.0552440015331838,4.30582389957945e-15,-9.96980276113391e-15,0.540210438138272,-3.70503349076322e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-7.99940673433385e-14,1.19637633133607e-12
6,-1.27651372843049e-14,0.0552440015331738,-5.69043356189179e-15,-2.11480970072888e-15,-1.68625940484832e-15,-1.43525811627506e-15,120,0.386833780983381,0.0552440015331838,4.30550765783315e-15,-9.98460573479557e-15,0.540210438138272,-3.70483771658505e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-8.16104741010163e-14,1.19815268817547e-12
6.01,-1.27870781162768e-14,0.0552440015331738,-5.70481717719829e-15,-2.11451602353589e-15,-1.68615991857178e-15,-1.43707627750583e-15,120,0.386833780983381,0.0552440015331838,4.30519203498927e-15,-9.99200722162641e-15,0.540210438138272,-3.70464243436467e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-8.32290047292756e-14,1.19904086659517e-12
6.02,-1.28090170228339e-14,0.0552440015331737,-5.71921900043572e-15,-2.11422354352175e-15,-1.68606043229523e-15,-1.43889414720616e-15,120,0.386833780983381,0.0552440015331838,4.30487702863139e-15,-1.00068101952881e-14,0.540210438138272,-3.70444764213204e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-8.48496590885488e-14,1.20081722343457e-12
6.03,-1.2830954015764e-14,0.0552440015331737,-5.73363902869064e-15,-2.11393225604564e-15,-1.68596094601868e-15,-1.44071172663838e-15,120,0.386833780983381,0.0552440015331838,4.30456263635029e-15,-1.00216131689497e-14,0.540210438138272,-3.70425333792393e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-8.64724370402247e-14,1.20259358027397e-12
6.04,-1.28528891068091e-14,0.0552440015331737,-5.74807725906225e-15,-2.11364215648092e-15,-1.68586145974214e-15,-1.44252901706369e-15,120,0.386833780983381,0.0552440015331838,4.30424885574397e-15,-1.00364161426114e-14,0.540210438138272,-3.70405951978394e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-8.8097338446646e-14,1.20436993711337e-12
6.05,-1.28748223076657e-14,0.0552440015331737,-5.76253368866238e-15,-2.11335324021514e-15,-1.68576197346559e-15,-1.44434601974219e-15,120,0.386833780983381,0.0552440015331838,4.30393568441766e-15,-1.00512191162731e-14,0.540210438138272,-3.70386618576246e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-8.97243631711046e-14,1.20614629395277e-12
6.06,-1.28967536299852e-14,0.0552440015331737,-5.77700831461547e-15,-2.11306550265008e-15,-1.68566248718904e-15,-1.44616273593275e-15,120,0.386833780983381,0.0552440015331838,4.30362311998382e-15,-1.00660220899348e-14,0.540210438138272,-3.70367333391671e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-9.13535110778381e-14,1.20792265079217e-12
6.07,-1.29186830853734e-14,0.0552440015331737,-5.79150113405855e-15,-2.11277893920173e-15,-1.68556300091249e-15,-1.44797916689297e-15,120,0.386833780983381,0.0552440015331838,4.30331116006215e-15,-1.00808250635964e-14,0.540210438138272,-3.70348096231069e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-9.29847820320264e-14,1.20969900763157e-12
6.08,-1.29406106853913e-14,0.0552440015331737,-5.80601214414127e-15,-2.11249354530034e-15,-1.68546351463595e-15,-1.44979531387916e-15,120,0.386833780983381,0.0552440015331838,4.30299980227963e-15,-1.00956280372581e-14,0.540210438138272,-3.70328906901517e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-9.46181758997874e-14,1.21147536447097e-12
6.09,-1.2962536441555e-14,0.0552440015331737,-5.82054134202583e-15,-2.1122093163904e-15,-1.6853640283594e-15,-1.45161117814622e-15,120,0.386833780983381,0.0552440015331838,4.30268904427049e-15,-1.01030295240889e-14,0.540210438138272,-3.70309765210773e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-9.62536925481738e-14,1.21236354289067e-12
6.1,-1.29844603653355e-14,0.0552440015331736,-5.83508872488698e-15,-2.1119262479307e-15,-1.68526454208285e-15,-1.45342676094767e-15,120,0.386833780983381,0.0552440015331838,4.30237888367623e-15,-1.01178324977506e-14,0.540210438138272,-3.70290670967268e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-9.78913318451689e-14,1.21413989973007e-12
6.11,-1.30063824681594e-14,0.0552440015331736,-5.84965428991206e-15,-2.11164433539429e-15,-1.68516505580631e-15,-1.45524206353553e-15,120,0.386833780983381,0.0552440015331838,4.30206931814567e-15,-1.01326354714123e-14,0.540210438138272,-3.7027162398011e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-9.95310936596836e-14,1.21591625656947e-12
6.12,-1.30283027614089e-14,0.0552440015331736,-5.8642380343009e-15,-2.11136357426851e-15,-1.68506556952976e-15,-1.45705708716031e-15,120,0.386833780983381,0.0552440015331838,4.30176034533489e-15,-1.01474384450739e-14,0.540210438138272,-3.70252624059084e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.01172977861552e-13,1.21769261340887e-12
6.13,-1.30502212564215e-14,0.0552440015331736,-5.87883995526587e-15,-2.111083960055e-15,-1.68496608325321e-15,-1.45887183307094e-15,120,0.386833780983381,0.0552440015331838,4.30145196290728e-15,-1.01622414187356e-14,0.540210438138272,-3.70233671014645e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.02816984321528e-13,1.21946897024827e-12
6.14,-1.30721379644907e-14,0.0552440015331736,-5.89346005003183e-15,-2.11080548826974e-15,-1.68486659697667e-15,-1.46068630251472e-15,120,0.386833780983381,0.0552440015331838,4.30114416853354e-15,-1.01770443923973e-14,0.540210438138272,-3.70214764657923e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.04463112911281e-13,1.22124532708767e-12
6.15,-1.30940528968659e-14,0.0552440015331736,-5.90809831583612e-15,-2.11052815444298e-15,-1.68476711070012e-15,-1.46250049673731e-15,120,0.386833780983381,0.0552440015331838,4.30083695989169e-15,-1.01918473660589e-14,0.540210438138272,-3.70195904800717e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.06111363503395e-13,1.22302168392707e-12
6.16,-1.31159660647526e-14,0.0552440015331736,-5.92275474992857e-15,-2.11025195411933e-15,-1.68466762442357e-15,-1.46431441698262e-15,120,0.386833780983381,0.0552440015331838,4.30053033466706e-15,-1.02066503397206e-14,0.540210438138272,-3.70177091255502e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.0776173597136e-13,1.22479804076647e-12
6.17,-1.31378774793123e-14,0.0552440015331735,-5.93742934957143e-15,-2.1099768828577e-15,-1.68456813814702e-15,-1.46612806449284e-15,120,0.386833780983381,0.0552440015331838,4.30022429055231e-15,-1.02140518265514e-14,0.540210438138272,-3.70158323835416e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.09414230189575e-13,1.22568621918617e-12
6.18,-1.31597871516632e-14,0.0552440015331735,-5.95212211203939e-15,-2.10970293623136e-15,-1.68446865187048e-15,-1.46794144050833e-15,120,0.386833780983381,0.0552440015331838,4.29991882524741e-15,-1.02288548002131e-14,0.540210438138272,-3.70139602354269e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.11068846033336e-13,1.22746257602557e-12
6.19,-1.31816950928796e-14,0.0552440015331735,-5.96683303461958e-15,-2.10943010982788e-15,-1.68436916559393e-15,-1.46975454626761e-15,120,0.386833780983381,0.0552440015331838,4.29961393645968e-15,-1.02436577738748e-14,0.540210438138272,-3.70120926626537e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.12725583378842e-13,1.22923893286497e-12
6.2,-1.32036013139927e-14,0.0552440015331735,-5.98156211461148e-15,-2.10915839924919e-15,-1.68426967931738e-15,-1.47156738300732e-15,120,0.386833780983381,0.0552440015331838,4.29930962190378e-15,-1.02584607475364e-14,0.540210438138272,-3.70102296467363e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.14384442103183e-13,1.23101528970437e-12
6.21,-1.32255058259904e-14,0.0552440015331735,-5.99630934932698e-15,-2.10888780011155e-15,-1.68417019304084e-15,-1.47337995196215e-15,120,0.386833780983381,0.0552440015331838,4.29900587930168e-15,-1.02732637211981e-14,0.540210438138272,-3.70083711692553e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.16045422084341e-13,1.23279164654377e-12
6.22,-1.32474086398174e-14,0.0552440015331735,-6.01107473609031e-15,-2.10861830804555e-15,-1.68407070676429e-15,-1.47519225436486e-15,120,0.386833780983381,0.0552440015331838,4.29870270638273e-15,-1.02880666948598e-14,0.540210438138272,-3.7006517211858e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.17708523201185e-13,1.23456800338317e-12
6.23,-1.32693097663757e-14,0.0552440015331735,-6.02585827223804e-15,-2.10834991869614e-15,-1.68397122048774e-15,-1.47700429144615e-15,120,0.386833780983381,0.0552440015331838,4.29840010088358e-15,-1.03028696685215e-14,0.540210438138272,-3.70046677562576e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.1937374533347e-13,1.23634436022257e-12
6.24,-1.32912092165243e-14,0.0552440015331734,-6.04065995511906e-15,-2.10808262772258e-15,-1.6838717342112e-15,-1.47881606443471e-15,120,0.386833780983381,0.0552440015331838,4.29809806054826e-15,-1.03176726421831e-14,0.540210438138272,-3.70028227842335e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.21041088361829e-13,1.23812071706197e-12
6.25,-1.33131070010797e-14,0.0552440015331734,-6.05547978209456e-15,-2.10781643079846e-15,-1.68377224793465e-15,-1.48062757455714e-15,120,0.386833780983381,0.0552440015331838,4.29779658312811e-15,-1.0325074129014e-14,0.540210438138272,-3.70009822776313e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.22710552167772e-13,1.23900889548167e-12
6.26,-1.33350031308157e-14,0.0552440015331734,-6.07031775053798e-15,-2.10755132361173e-15,-1.6836727616581e-15,-1.4824388230379e-15,120,0.386833780983381,0.0552440015331838,4.29749566638183e-15,-1.03398771026756e-14,0.540210438138272,-3.69991462183622e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.24382136633683e-13,1.24078525232107e-12
6.27,-1.33568976164638e-14,0.0552440015331734,-6.08517385783504e-15,-2.10728730186463e-15,-1.68357327538155e-15,-1.48424981109932e-15,120,0.386833780983381,0.0552440015331838,4.29719530807548e-15,-1.03546800763373e-14,0.540210438138272,-3.69973145884034e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.26055841642816e-13,1.24256160916048e-12
6.28,-1.33787904687133e-14,0.0552440015331734,-6.10004810138367e-15,-2.10702436127373e-15,-1.68347378910501e-15,-1.4860605399615e-15,120,0.386833780983381,0.0552440015331838,4.29689550598243e-15,-1.0369483049999e-14,0.540210438138272,-3.69954873697974e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.27731667079292e-13,1.24433796599988e-12
6.29,-1.34006816982115e-14,0.0552440015331734,-6.11494047859402e-15,-2.10676249756993e-15,-1.68337430282846e-15,-1.48787101084234e-15,120,0.386833780983381,0.0552440015331838,4.29659625788341e-15,-1.03842860236606e-14,0.540210438138272,-3.69936645446525e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.29409612828092e-13,1.24611432283928e-12
6.3,-1.34225713155636e-14,0.0552440015331734,-6.12985098688843e-15,-2.10650170649841e-15,-1.68327481655191e-15,-1.48968122495748e-15,120,0.386833780983381,0.0552440015331838,4.2962975615665e-15,-1.03990889973223e-14,0.540210438138272,-3.69918460951422e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.3108967877506e-13,1.24789067967868e-12
6.31,-1.3444459331333e-14,0.0552440015331733,-6.1447796237014e-15,-2.10624198381868e-15,-1.68317533027537e-15,-1.49149118352026e-15,120,0.386833780983381,0.0552440015331838,4.29599941482709e-15,-1.0413891970984e-14,0.540210438138272,-3.69900320035052e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.32771864806894e-13,1.24966703651808e-12
6.32,-1.34663457560416e-14,0.0552440015331733,-6.15972638647956e-15,-2.10598332530452e-15,-1.68307584399882e-15,-1.49330088774168e-15,120,0.386833780983381,0.0552440015331838,4.29570181546794e-15,-1.04286949446456e-14,0.540210438138272,-3.69882222520452e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.34456170811145e-13,1.25144339335748e-12
6.33,-1.34882306001696e-14,0.0552440015331733,-6.17469127268167e-15,-2.105725726744e-15,-1.68297635772227e-15,-1.4951103388304e-15,120,0.386833780983381,0.0552440015331838,4.29540476129911e-15,-1.04360964314765e-14,0.540210438138272,-3.6986416823131e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.36142596676213e-13,1.25233157177718e-12
6.34,-1.35101138741558e-14,0.0552440015331733,-6.18967427977857e-15,-2.10546918393946e-15,-1.68287687144573e-15,-1.49691953799269e-15,120,0.386833780983381,0.0552440015331838,4.29510825013802e-15,-1.04508994051381e-14,0.540210438138272,-3.69846156991962e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.37831142291345e-13,1.25410792861658e-12
6.35,-1.3531995588398e-14,0.0552440015331733,-6.20467540525319e-15,-2.1052136927075e-15,-1.68277738516918e-15,-1.49872848643241e-15,120,0.386833780983381,0.0552440015331838,4.29481227980939e-15,-1.04657023787998e-14,0.540210438138272,-3.69828188627389e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.39521807546627e-13,1.25588428545598e-12
6.36,-1.35538757532527e-14,0.0552440015331733,-6.21969464660048e-15,-2.10495924887899e-15,-1.68267789889263e-15,-1.50053718535096e-15,120,0.386833780983381,0.0552440015331838,4.29451684814528e-15,-1.04805053524615e-14,0.540210438138272,-3.69810262963218e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.41214592332989e-13,1.25766064229538e-12
6.37,-1.35757543790355e-14,0.0552440015331733,-6.23473200132742e-15,-2.10470584829902e-15,-1.68257841261608e-15,-1.50234563594727e-15,120,0.386833780983381,0.0552440015331838,4.29422195298506e-15,-1.04953083261231e-14,0.540210438138272,-3.69792379825721e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.42909496542193e-13,1.25943699913478e-12
6.38,-1.35976314760211e-14,0.0552440015331732,-6.24978746695301e-15,-2.10445348682691e-15,-1.68247892633954e-15,-1.50415383941777e-15,120,0.386833780983381,0.0552440015331838,4.29392759217542e-15,-1.05101112997848e-14,0.540210438138272,-3.69774539041809e-14,-9.76867633209496,-8.91980844244292e-16,-0.0275104099828779,7.54351586590138e-15,0,0,0,0,0,0.694974030310678,0.694974030310678,120,-1.44606520066834e-13,1.26121335597418e-12
